Account,Business Name,Address,City,State,Postal Code,Country,Storecode,Tags,Reviewer Name,Review,Rating,Date Posted,Reply,Date Replied,Vendor,URL
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,Jake Cook,"It is amazing how the majority of these new reviews were drafted exactly two weeks ago and are glowing. Unfortunately, these are not reality.",1,10/24/2025,,,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,Locust Grove Retirement Village,69 Cottage Road,Mifflin,PA,17058-9737,US,2601,,Nikita Hash,"I can’t thank this nursing home enough for the amazing care they give. Every staff member is so kind, patient, and truly treats the residents like family. The place is always clean, warm, and welcoming. Knowing your loved one is surrounded by such genuine, caring people gives me so much peace of mind. Highly recommend this wonderful home! 💖",5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=2062468255604015227
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Blair Jones,Great place to work,5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,magen adderley,The staff have been caring and attentive and the administrative staff are always helpful and completely involved in patient care.,5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Locust Grove Retirement Village,69 Cottage Road,Mifflin,PA,17058-9737,US,2601,,Chelsea Reyes,,5,10/23/2025,,,gmb,https://maps.google.com/maps?cid=2062468255604015227
synergyhlthcr-avardis,Cardinal Healthcare and Rehabilitation,931 N Aspen St,Lincolnton,NC,28092-2113,US,2553,,Jack Fleming Jr,"I want to preface this post with the following; all facilities of this kind have their problems and shortcomings, but if I was to need the services of this type of place, I would most definitely consider choosing Cardinal again.
The facility is clean, the staff are friendly, and the caregivers are competent and professional.
There are plenty of other facilities which will claim to provide this type of care for you, or your loved ones, but they will not be able to provide an experience as caring and able as Cardinal.",4,10/23/2025,,,gmb,https://maps.google.com/maps?cid=5235987348951661631
synergyhlthcr-avardis,Valley View Care and Rehabilitation,551 Kent St,Andrews,NC,28901-8088,US,2551,,Jamie Pendergrass,Excellent facility.  They take great care of my parents.  Highly recommended.,5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=2396509878638319441
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Brielle Jackson,I truly enjoy working here!,5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,The Manor at Penn Village,51 Route 204,Selinsgrove,PA,17870-7971,US,2608,,Debra Brouse,"The staff is wonderful!!!
My Mom is on the 3 rd floor and staff “The Best”
The maintenance staff are always cleaning.
Physical therapy dept exceptional!!
The only reason I gave 4 stars is the food !!
It could be better!!  The are older people who have limitations !!
I think you can do better!!",4,10/23/2025,,,gmb,https://maps.google.com/maps?cid=10936063054836607631
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Danielle Northrip,"Starkville Manor Health Care and Rehabilitation provides excellent, compassionate care in a clean and professional environment. The staff goes above and beyond to ensure residents feel comfortable, respected, and supported. Their rehabilitation team is knowledgeable and dedicated, helping residents regain independence with patience and encouragement. Overall, it’s a well-managed facility that truly prioritizes the well-being of its residents.",5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Valley View Care and Rehabilitation,551 Kent St,Andrews,NC,28901-8088,US,2551,,Shannon Lovingood,Really appreciate all the workers ability to stay calm under pressure and your great communication skills.,5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=2396509878638319441
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Jamie Young,Great staff!   A happy and safe environment!!,5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Elizabeth Brown,,5,10/23/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,tammy hutchinson,"I love it that these people really want to help the residents! And the activities kept the residents engaged and excited- it’s hard to find that anymore!  The therapy department is top notch and the residents and their families know it! Thank God for a clean, neat, and happy place!",5,10/23/2025,Many thanks for the 5-star review! We truly appreciate your feedback.,11/12/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Locust Grove Retirement Village,69 Cottage Road,Mifflin,PA,17058-9737,US,2601,,Sammi,Quiet clean rehab nursing facility. Friendly and helpful staff.  Great rehab and nursing department. Department heads are very knowledgeable and active in resident care.,5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=2062468255604015227
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,David,"As a new team member, I find Augusta Nursing and Rehabilitation has a dedicated team of caregivers providing quality care to our most vulnerable populations, all while navigating the challenges facing the healthcare industry today. They strive meet the needs of those they serve through compassion, respect and integrity. Additionally, the team does their best to resolve concerns in a timely manner. I'm happy to be part of the team.",5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Jasmine Ames,Brielle is such a pleasure to work with. She was able to answer all of my questions.,5,10/22/2025,Thank you for the 5-star rating! Your support means the world to our team!  We will share your feedback with Brielle.,11/13/2025,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Krystal King,"Brielle is the best thing about this place. She’s friendly, has a positive attitude, and always willing to help.",3,10/22/2025,,,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,The Manor at St. Luke Village,1711 East Broad Street,Hazelton,PA,18201-5697,US,2604,,babycakesface27,Anna is a great activities director. The residents love her and the activities.,5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=15792902854454127792
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Izeaner Acree,"Exceptional cleanliness and attention to detail. amazing department that works hard at providing the best  housekeeping service for the entire building, making every area THE MAIN FOCUS is one thing, but when you have the resident's address housekeeping but their name  and see and feel the love, appreciation followed by the conversation, if you ask me, THAT'S  JUST AWESOME. WE LOVE WHAT WE DO.  AND WE DO IT FOR GHENT HEALTH AND REHAB",5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,The Oaks Rehabilitation and Healthcare,3716 Highway 39 N,Meridian,MS,39301-1013,US,2502,,Charlotte Butler,"I absolutely love working here! The environment is supportive, professional, and positive every single day. Management truly values their employees and goes above and beyond to make sure everyone feels appreciated. Teamwork and communication are top priorities, and you can really see the difference it makes. I’ve learned so much and grown both personally and professionally since joining this company. Highly recommend this place to anyone looking for a great career and an amazing team to be part of!",5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=5232290777239781461
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,God Is Style,I called to get information for a family friend and the young woman I spoke with was very helpful and have me so much information. She extremely kind and that is what I like to hear from people.,5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,The Pavilion at St. Luke Village,1000 Stacie Drive,Hazelton,PA,18201-5689,US,2605,,Yumerys Jimenez,Excellent place to work!!!,5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=9560539739024854864
synergyhlthcr-avardis,Locust Grove Retirement Village,69 Cottage Road,Mifflin,PA,17058-9737,US,2601,,Vicky Oneal,"If you’re looking for a home away from home for your loved one, Locust Grove Retirement Village is the perfect place.  Whether you need short-term rehabilitation or long term care this facility exceeds expectations. The facility is clean and well maintained, creating a safe and welcoming environment for residents and their families. The therapy team is exceptional and truly care about each resident’s recovery and wellbeing and the activities department offers a wide variety of fun and engaging activities to keep residents active and social. Above all, the entire staff from clinical to administrative is compassionate, caring and dedicated.",5,10/22/2025,Many thanks for the 5-star review! We genuinely value your support and feedback. ,11/13/2025,gmb,https://maps.google.com/maps?cid=2062468255604015227
synergyhlthcr-avardis,Pine View Health and Rehabilitation Center,1304 Walnut St,Waynesboro,MS,39367-2232,US,2018,,Leigh,"If I could give this facility less than 1 star, I would. This place is horrible!! Most of the staff that I dealt with there had a bad attitude and seemed lazy and unconcerned with patients' care or comfort. Most staff members, except for just a couple, are very rude, impatient, and come across like they hate their jobs. The administrator doesn't LISTEN, & likes to cut you off when you're voicing a concern, trying to minimize problems. There's a huge calendar on the wall with activities posted on it, and at a glance it looks like there are plenty of things for residents to fill their days doing, and from what I could tell during the time that my loved one was there, even though its just the same 2 or 3 things over and over... bingo & ice cream socials are about the only positive points here. The dietary staff is very unfriendly and extremely rude, except for 1 cook, Ms. Dee. She was the only one of them who didn't seem angry when my uncle had a special request, and I did witness her smiling and speaking to the residents in the dining room before serving their meal on more than 1 occassion. I have personally heard some be EXTREMELY rude to residents and even ignore them when they ask for something. It is quite obvious that the staff does not want to be there.
On one particular visit, I chose to have lunch in the dining room with my loved one (He was in bed as always when I arrived & I had to get someone to help get him up), and it was impossible to relax & enjoy the meal due to all of the yelling and cursing & carrying on coming from the kitchen. There is zero level of professionalism back there. Patients are supposed to feel as if they're at home, but Pineview doesn't even come close to hitting the mark. Dining there is probably better compared to a jail or a bad, underfunded school cafeteria.
During another visit to see a loved one, I personally witnessed a woman sitting in a wheelchair (directly in front of the nurse's station window) gagging and vomiting, soiling her pants and shirt. 4 employees were sitting in the nurse's station while this took place that saw her, but NONE of them got up to assist the woman! After vomiting, the woman proceeded to take her soiled shirt off in the hallway. When I left the facility, about 1 1/2 hours later, this woman was still sitting in front of the nurse's station, in the same soiled pants and a blanket covering the top part of her body.
Another time, I arrived to find my loved one with feces under his fingernails and lying in a soiled bed. He didn't know how long he'd been there, but it was over 20 minutes from the time I asked for help cleaning him up to the time someone actually came to help. Every single time I popped in to visit, I found my uncle in bed. No matter what time of day I went by, he was in bed. My loved one has been moved since this incident.
I STRONGLY urge you to check on your family if they are having to live there!!
I could write pages of examples like the few I've mentioned. We found another facility thankfully and moved my uncle and to no real surprise, his UTI is gone ( he KEPT one almost the whole time he was there!!!), he has no bedsores, and his depression has GREATLY improved!! I hope this review will be a wake-up call to people who have family members living at Pineview and will make those considering it think twice before using it. It costs a lot of money to reside at this facility, and by NO means does a patient get their money's worth!!",1,10/21/2025,"We're truly sorry to hear that your experience did not reflect the standard of care we aim to deliver. We are committed to a culture of accountability, where every voice matters, especially those of the families we serve. Your feedback is invaluable and will be shared with our leadership team to help us do better.",11/13/2025,gmb,https://maps.google.com/maps?cid=8633103632613825898
